6143,L_Hand,0.01424,-0.80676,0.59071,0,-0.62621,-0.46776,-0.62375,0,0.77953,-0.36103,-0.51186,0,26.99785,90.97619,19.30222,1
6143,L_Thigh,-0.02775,-0.99214,-0.12203,0,-0.00765,-0.12186,0.99252,0,-0.99959,0.02848,-0.00421,0,8.47518,87.07134,-2.22694,1
6143,L_Toe0,0.12506,-0.10255,0.98684,0,0.01123,0.99473,0.10195,0,-0.99209,-0.00167,0.12555,0,7.32195,1.16084,-25.97293,1
6143,L_UpperArm,0.33055,-0.93907,0.0943,0,0.45365,0.07048,-0.88839,0,0.82761,0.33644,0.4493,0,17.45482,140.26714,-0.02867,1
6143,Neck,-0.02972,0.98509,0.16945,0,-0.16258,-0.17204,0.97158,0,0.98625,0.00133,0.16527,0,-0.2577,145.50804,-1.72046,1
6143,Pelvis,-0.06362,0.99797,0.00054,0,-0.0806,-0.00568,0.99673,0,0.99471,0.06337,0.0808,0,0,86.53142,-2.91537,1
6143,R_Calf,0.02789,-0.9863,0.16256,0,-0.1167,0.1583,0.98047,0,-0.99278,-0.04632,-0.11069,0,-9.07419,52.24408,15.89157,1
6143,R_Clavicle,-0.97562,-0.13494,-0.17306,0,0.15907,0.10843,-0.98129,0,0.15118,-0.9849,-0.08432,0,-4.07251,145.07309,-2.98744,1
6143,R_Finger0,0.47889,-0.8746,0.07577,0,-0.17573,-0.18007,-0.96783,0,0.86011,0.45017,-0.23993,0,-18.81119,86.36476,-18.01593,1
6143,R_Finger01,0.34338,-0.85876,-0.38029,0,-0.37724,0.2447,-0.8932,0,0.86011,0.45017,-0.23993,0,-16.19006,81.57777,-17.60121,1
6143,R_Finger1,0.31848,-0.91481,-0.24839,0,0.83704,0.39438,-0.37925,0,0.4449,-0.08713,0.89133,0,-20.87192,80.1652,-19.44287,1
6143,R_Finger2,0.26763,-0.89491,-0.35709,0,0.8383,0.39897,-0.37159,0,0.47501,-0.1999,0.85698,0,-22.34279,80.34528,-21.13922,1
6143,R_Finger3,0.22358,-0.87316,-0.43312,0,0.8383,0.39897,-0.37159,0,0.49726,-0.28001,0.82117,0,-23.58331,80.71111,-22.98579,1
6143,R_Finger4,0.21042,-0.8655,-0.45458,0,0.8383,0.39897,-0.37159,0,0.50297,-0.30288,0.80949,0,-24.46052,81.24986,-24.99341,1
6143,R_Finger11,0.69946,-0.58775,-0.40658,0,0.55931,0.80434,-0.20055,0,0.4449,-0.08713,0.89133,0,-19.3242,75.71948,-20.64997,1
6143,R_Finger21,0.69618,-0.5103,-0.50491,0,0.53824,0.83644,-0.10323,0,0.47501,-0.1999,0.85698,0,-20.86589,75.40678,-23.10978,1
6143,R_Finger31,0.68271,-0.45778,-0.56951,0,0.53538,0.84382,-0.03647,0,0.49726,-0.28001,0.82117,0,-22.50335,76.49338,-25.07795,1
6143,R_Finger41,0.64767,-0.48809,-0.58505,0,0.57231,0.81855,-0.04933,0,0.50297,-0.30288,0.80949,0,-23.71489,78.18292,-26.60424,1
6143,R_Foot,0.01313,-0.97113,0.23818,0,0.05043,0.23854,0.96982,0,-0.99864,-0.00072,0.0521,0,-7.89664,10.60843,22.75392,1
6143,R_Forearm,-0.08506,-0.99437,-0.06322,0,0.03764,0.0602,-0.99748,0,0.99567,-0.08722,0.0323,0,-20.02362,118.19861,-18.34354,1
6143,R_Hand,-0.0123,-0.97527,-0.22067,0,0.87952,0.09444,-0.4664,0,0.47571,-0.19982,0.85661,0,-22.435,90.00849,-20.13584,1
6143,R_Thigh,-0.01537,-0.8658,0.50016,0,-0.119,0.49824,0.85883,0,-0.99278,-0.04632,-0.11069,0,-8.47518,85.99154,-3.60375,1
6143,R_Toe0,0.05043,0.23854,0.96982,0,-0.01313,0.97113,-0.23818,0,-0.99864,-0.00072,0.0521,0,-7.16993,6.0203,36.61908,1
6143,R_UpperArm,-0.06288,-0.88713,-0.45722,0,0.06854,0.45321,-0.88877,0,0.99567,-0.08722,0.0323,0,-18.25781,143.11103,-5.50376,1
6143,Spine,-0.03777,0.99755,0.05893,0,-0.05366,-0.06091,0.9967,0,0.99784,0.03448,0.05583,0,-0.81938,99.55702,-5.83765,1
6143,Spine1,0.01363,0.9958,0.09048,0,-0.07071,-0.0893,0.99349,0,0.9974,-0.01994,0.0692,0,-1.39998,114.91676,-4.9425,1
6143,Spine2,0.06035,0.99093,0.12009,0,-0.15913,-0.10922,0.9812,0,0.98541,-0.07832,0.15109,0,-1.18814,130.2499,-3.56143,1
6144,Head,0.00066,0.99373,0.11184,0,0.00726,-0.11184,0.9937,0,0.99997,0.00016,-0.00729,0,-0.76266,154.9722,2.68282,1
6144,L_Calf,-0.0211,-0.75583,-0.65443,0,-0.01046,-0.65437,0.7561,0,-0.99972,0.0228,0.0059,0,7.57268,47.724,-4.81266,1
6144,L_Clavicle,0.95535,-0.27372,0.11133,0,0.14493,0.1057,-0.98378,0,0.25751,0.95598,0.14065,0,3.47559,143.82931,0.83821,1
6144,L_Finger0,-0.53985,-0.64129,0.54525,0,0.50145,-0.76528,-0.4036,0,0.6761,0.05553,0.73472,0,22.29601,88.63809,24.39647,1
6144,L_Finger01,-0.24684,-0.92246,0.29687,0,0.69423,-0.38207,-0.60997,0,0.6761,0.05553,0.73471,0,19.3412,85.12806,27.38083,1
6144,L_Finger1,-0.27608,-0.86169,0.42575,0,-0.6083,-0.18631,-0.77153,0,0.74414,-0.47199,-0.47273,0,24.24766,83.90914,28.70293,1
6144,L_Finger2,-0.18778,-0.91375,0.36027,0,-0.6119,-0.17809,-0.77062,0,0.76832,-0.36515,-0.52569,0,26.24431,83.15804,27.97994,1
6144,L_Finger3,-0.11753,-0.94303,0.31125,0,-0.6119,-0.17809,-0.77062,0,0.78215,-0.28102,-0.55611,0,28.09624,82.37533,26.95999,1
6144,L_Finger4,-0.09691,-0.9501,0.29651,0,-0.6119,-0.17809,-0.77062,0,0.78497,-0.25612,-0.56411,0,29.68295,81.51543,25.60605,1
6144,L_Finger11,-0.54677,-0.83691,-0.02508,0,-0.38379,0.27714,-0.88085,0,0.74414,-0.47199,-0.47273,0,22.90598,79.72157,30.77197,1
6144,L_Finger21,-0.50193,-0.85337,-0.14083,0,-0.39718,0.37206,-0.83894,0,0.76832,-0.36515,-0.52569,0,25.20805,78.11553,29.96804,1
6144,L_Finger31,-0.46184,-0.86059,-0.21468,0,-0.41826,0.42475,-0.8029,0,0.78215,-0.28102,-0.55611,0,27.52854,77.82011,28.46344,1
6144,L_Finger41,-0.42601,-0.88425,-0.19134,0,-0.44981,0.39052,-0.80322,0,0.78497,-0.25612,-0.56411,0,29.33955,78.1487,26.65675,1
6144,L_Foot,-0.08613,-0.719,-0.68966,0,0.09397,-0.695,0.71284,0,-0.99184,-0.00341,0.12742,0,6.68211,15.81745,-32.43847,1
6144,L_Forearm,0.01098,-0.81054,0.58557,0,0.54503,-0.48612,-0.6831,0,0.83834,0.32666,0.43643,0,26.40222,113.37481,4.91503,1
6144,L_Hand,0.01616,-0.80997,0.58624,0,-0.63925,-0.45921,-0.61684,0,0.76883,-0.36479,-0.5252,0,26.71355,90.39607,21.51592,1
6144,L_Thigh,-0.0234,-0.99006,-0.1387,0,0.00268,-0.1388,0.99032,0,-0.99972,0.0228,0.0059,0,8.48466,86.3149,0.5936,1
6144,L_Toe0,0.12257,-0.2998,0.94609,0,0.03498,0.95399,0.29778,0,-0.99184,-0.00341,0.12742,0,7.17725,1.6222,-28.96407,1
6144,L_UpperArm,0.32178,-0.94276,0.08753,0,0.44005,0.06705,-0.89547,0,0.83834,0.32666,0.43643,0,17.36606,139.84954,2.45699,1
6144,Neck,-0.03112,0.98553,0.16662,0,-0.14763,-0.1694,0.97443,0,0.98855,0.00573,0.15077,0,-0.44207,144.82065,0.96655,1
6144,Pelvis,-0.05895,0.99826,-0.002,0,-0.06966,-0.00212,0.99757,0,0.99583,0.05895,0.06967,0,0,85.81264,0,1
6144,R_Calf,0.03315,-0.99689,0.07145,0,-0.10041,0.06781,0.99263,0,-0.99439,-0.04008,-0.09785,0,-9.09378,51.80752,19.3188,1
6144,R_Clavicle,-0.97604,-0.14784,-0.15968,0,0.14493,0.1057,-0.98378,0,0.16232,-0.98335,-0.08174,0,-4.26589,144.3231,-0.24923,1
6144,R_Finger0,0.47211,-0.87841,0.07417,0,-0.18923,-0.18316,-0.9647,0,0.86099,0.44141,-0.2527,0,-19.87174,85.21719,-14.34115,1
6144,R_Finger01,0.33113,-0.86357,-0.38026,0,-0.38607,0.24372,-0.88969,0,0.86099,0.44141,-0.2527,0,-17.28771,80.40932,-13.93519,1
6144,R_Finger1,0.30737,-0.91876,-0.24779,0,0.83572,0.38516,-0.39145,0,0.45509,-0.08677,0.88621,0,-22.00412,79.02925,-15.71218,1
6144,R_Finger2,0.25536,-0.89894,-0.35595,0,0.83711,0.38978,-0.38382,0,0.48377,-0.19996,0.85204,0,-23.49418,79.21415,-17.39118,1
6144,R_Finger3,0.21056,-0.87717,-0.43155,0,0.83711,0.38978,-0.38382,0,0.50489,-0.28044,0.81636,0,-24.75415,79.58203,-19.22413,1
6144,R_Finger4,0.1972,-0.86949,-0.45288,0,0.83711,0.38978,-0.38382,0,0.51025,-0.30342,0.80473,0,-25.6513,80.11885,-21.22343,1
6144,R_Finger11,0.68921,-0.59584,-0.41226,0,0.56381,0.7984,-0.21136,0,0.45509,-0.08677,0.88621,0,-20.51041,74.56432,-16.91638,1
6144,R_Finger21,0.6854,-0.51883,-0.51092,0,0.54423,0.83116,-0.11395,0,0.48377,-0.19996,0.85204,0,-22.08501,74.2534,-19.35549,1
6144,R_Finger31,0.6716,-0.46651,-0.57561,0,0.54226,0.83888,-0.04719,0,0.50489,-0.28044,0.81636,0,-23.73706,75.34494,-21.30869,1
6144,R_Finger41,0.63611,-0.49659,-0.59057,0,0.57881,0.81323,-0.06038,0,0.51025,-0.30342,0.80473,0,-24.95248,77.03775,-22.82823,1
6144,R_Foot,0.00945,-0.98771,0.15602,0,0.05123,0.1563,0.98638,0,-0.99864,-0.00133,0.05207,0,-7.69454,9.72485,22.33494,1
6144,R_Forearm,-0.0972,-0.99384,-0.05325,0,0.02139,0.0514,-0.99845,0,0.99503,-0.09819,0.01627,0,-20.7337,117.05763,-14.92469,1
6144,R_Hand,-0.02356,-0.97617,-0.21571,0,0.87449,0.08444,-0.47764,0,0.48447,-0.19989,0.85166,0,-23.48938,88.88251,-16.43421,1
6144,R_Thigh,-0.01563,-0.85952,0.51086,0,-0.10457,0.50952,0.85408,0,-0.99439,-0.04008,-0.09785,0,-8.48466,85.31039,-0.59359,1
6144,R_Toe0,0.05123,0.1563,0.98638,0,-0.00945,0.98771,-0.15602,0,-0.99864,-0.00133,0.05207,0,-6.98648,3.98922,35.76709,1
6144,R_UpperArm,-0.08107,-0.89437,-0.43992,0,0.05774,0.43641,-0.89789,0,0.99503,-0.09819,0.01627,0,-18.45719,142.17352,-2.57091,1
6144,Spine,-0.03757,0.99774,0.05571,0,-0.0457,-0.0574,0.9973,0,0.99825,0.03493,0.04775,0,-0.70576,98.83878,-2.94943,1
6144,Spine1,0.00723,0.99624,0.08634,0,-0.05966,-0.08576,0.99453,0,0.99819,-0.01234,0.05882,0,-1.28354,114.20144,-2.10393,1
6144,Spine2,0.04723,0.99231,0.11439,0,-0.14497,-0.10649,0.98369,0,0.98831,-0.06304,0.13883,0,-1.17041,129.54123,-0.78662,1
6145,Head,0.00688,0.99326,0.11566,0,0.00577,-0.1157,0.99327,0,0.99996,-0.00617,-0.00653,0,-0.99131,154.37649,2.41832,1
6145,L_Calf,-0.02287,-0.70611,-0.70773,0,-0.00159,-0.70789,0.70632,0,-0.99974,0.01728,0.01507,0,7.73819,47.12745,-5.37361,1
6145,L_Clavicle,0.96067,-0.25882,0.10068,0,0.13102,0.10275,-0.98604,0,0.24486,0.96045,0.13262,0,3.27945,143.2871,0.56096,1
6145,L_Finger0,-0.53371,-0.64517,0.54673,0,0.48974,-0.76286,-0.42214,0,0.68943,0.04245,0.72311,0,22.15428,88.04307,23.46934,1
6145,L_Finger01,-0.24681,-0.92478,0.2896,0,0.68101,-0.37813,-0.62709,0,0.68943,0.04245,0.72311,0,19.23311,84.51181,26.46176,1
6145,L_Finger1,-0.27339,-0.86549,0.41974,0,-0.62305,-0.17312,-0.76278,0,0.73285,-0.47006,-0.49192,0,24.1553,83.24908,27.68013,1
6145,L_Finger2,-0.18657,-0.9172,0.35203,0,-0.62659,-0.16489,-0.7617,0,0.75669,-0.36269,-0.54395,0,26.13435,82.49616,26.91204,1
6145,L_Finger3,-0.11738,-0.94625,0.3014,0,-0.62659,-0.16489,-0.7617,0,0.77046,-0.27826,-0.57356,0,27.96321,81.71624,25.84923,1
6145,L_Finger4,-0.09707,-0.95324,0.2862,0,-0.62659,-0.16489,-0.7617,0,0.77328,-0.25327,-0.58129,0,29.5205,80.86485,24.45631,1
6145,L_Finger11,-0.55194,-0.83348,-0.02581,0,-0.39787,0.29042,-0.87026,0,0.73285,-0.47006,-0.49192,0,22.82669,79.04304,29.71998,1
6145,L_Finger21,-0.50927,-0.84872,-0.14254,0,-0.40996,0.38488,-0.82692,0,0.75669,-0.36269,-0.54395,0,25.10476,77.43462,28.8547,1
6145,L_Finger31,-0.47056,-0.85522,-0.21719,0,-0.43008,0.43723,-0.78985,0,0.77046,-0.27826,-0.57356,0,27.39623,77.1455,27.3051,1
6145,L_Finger41,-0.43445,-0.87938,-0.1948,0,-0.46183,0.40317,-0.79004,0,0.77328,-0.25327,-0.58129,0,29.17654,77.48698,25.4705,1
6145,L_Foot,-0.10107,-0.58495,-0.80475,0,0.07707,-0.81107,0.57986,0,-0.99189,-0.00341,0.12706,0,6.77264,17.31983,-35.24968,1
6145,L_Forearm,0.01669,-0.81591,0.57793,0,0.52572,-0.4845,-0.6992,0,0.85049,0.3155,0.42086,0,26.05658,112.94402,4.14816,1
6145,L_Hand,0.02197,-0.81743,0.5756,0,-0.65281,-0.44779,-0.61101,0,0.75721,-0.36234,-0.54346,0,26.52969,89.81304,20.53237,1
6145,L_Thigh,-0.01936,-0.98839,-0.1507,0,0.01229,-0.15095,0.98846,0,-0.99974,0.01728,0.01507,0,8.49274,85.65334,0.50036,1
6145,L_Toe0,0.11324,-0.4777,0.8712,0,0.05772,0.87852,0.47421,0,-0.99189,-0.00341,0.12706,0,6.94236,2.72796,-34.3168,1
6145,L_UpperArm,0.3137,-0.94651,0.07561,0,0.4222,0.06771,-0.90397,0,0.85049,0.3155,0.42086,0,17.24727,139.52395,2.02477,1
6145,Neck,-0.03306,0.98598,0.16356,0,-0.13288,-0.16653,0.97704,0,0.99058,0.01057,0.13652,0,-0.65077,144.2203,0.73359,1
6145,Pelvis,-0.0545,0.9985,-0.00471,0,-0.05889,0.00149,0.99826,0,0.99678,0.05468,0.05872,0,0,85.18746,0,1
6145,R_Calf,0.0356,-0.99924,-0.01571,0,-0.08453,-0.01867,0.99625,0,-0.99578,-0.03414,-0.08513,0,-9.07596,51.38571,19.69112,1
6145,R_Clavicle,-0.97646,-0.1585,-0.14626,0,0.13102,0.10275,-0.98604,0,0.17132,-0.982,-0.07956,0,-4.48157,143.6592,-0.43149,1
6145,R_Finger0,0.46826,-0.88067,0.07172,0,-0.20257,-0.186,-0.96144,0,0.86006,0.43568,-0.26549,0,-20.97562,84.04445,-13.0751,1
6145,R_Finger01,0.32155,-0.86689,-0.38093,0,-0.39612,0.24225,-0.88567,0,0.86006,0.43568,-0.26549,0,-18.41266,79.22421,-12.68256,1
6145,R_Finger1,0.29919,-0.92142,-0.24794,0,0.8327,0.37901,-0.40368,0,0.46593,-0.08569,0.88066,0,-23.15885,77.8628,-14.39341,1
6145,R_Finger2,0.24591,-0.90174,-0.35551,0,0.83422,0.38365,-0.39609,0,0.49356,-0.19917,0.8466,0,-24.66928,78.04909,-16.05395,1
6145,R_Finger3,0.20026,-0.88004,-0.43062,0,0.83422,0.38365,-0.39609,0,0.51378,-0.27991,0.81098,0,-25.95062,78.41647,-17.87213,1
6145,R_Finger4,0.18668,-0.87237,-0.4518,0,0.83422,0.38365,-0.39609,0,0.51887,-0.30296,0.79937,0,-26.8704,78.95013,-19.86197,1
6145,R_Finger11,0.68064,-0.60125,-0.4186,0,0.56537,0.79445,-0.22182,0,0.46593,-0.08569,0.88066,0,-21.70488,73.38497,-15.59835,1
6145,R_Finger21,0.67598,-0.52462,-0.51752,0,0.54722,0.82771,-0.1243,0,0.49356,-0.19917,0.8466,0,-23.31226,73.07286,-18.01582,1
6145,R_Finger31,0.66163,-0.47248,-0.58224,0,0.54614,0.83571,-0.05756,0,0.51378,-0.27991,0.81098,0,-24.98327,74.16554,-19.95218,1
6145,R_Finger41,0.62579,-0.50243,-0.59662,0,0.58238,0.8098,-0.0711,0,0.51887,-0.30296,0.79937,0,-26.2089,75.85884,-21.46295,1
6145,R_Foot,0.00519,-0.99701,0.07704,0,0.05148,0.07721,0.99568,0,-0.99866,-0.0012,0.05173,0,-7.5731,9.20387,19.02793,1
6145,R_Forearm,-0.10891,-0.99329,-0.03897,0,0.00045,0.03915,-0.99923,0,0.99405,-0.10884,-0.00381,0,-21.51237,115.88051,-14.03193,1
6145,R_Hand,-0.03161,-0.97689,-0.2114,0,0.86874,0.07774,-0.48913,0,0.49426,-0.19911,0.84621,0,-24.59989,87.72104,-15.13668,1
6145,R_Thigh,-0.01496,-0.85524,0.51802,0,-0.09049,0.51711,0.85112,0,-0.99578,-0.03414,-0.08513,0,-8.49274,84.72158,-0.50035,1
6145,R_Toe0,0.05148,0.07721,0.99568,0,-0.00519,0.99701,-0.07704,0,-0.99866,-0.0012,0.05173,0,-6.89493,2.41601,31.96186,1
6145,R_UpperArm,-0.10089,-0.90713,-0.40858,0,0.04101,0.40654,-0.91271,0,0.99405,-0.10884,-0.00381,0,-18.67912,141.3546,-2.55811,1
6145,Spine,-0.03793,0.99791,0.05234,0,-0.03786,-0.05377,0.99784,0,0.99856,0.03587,0.03982,0,-0.59636,98.21199,-2.98046,1
6145,Spine1,0.00047,0.99662,0.08218,0,-0.04879,-0.08206,0.99543,0,0.99881,-0.00448,0.04859,0,-1.17982,113.57718,-2.18687,1
6145,Spine2,0.03372,0.99349,0.10881,0,-0.13105,-0.10354,0.98595,0,0.9908,-0.0475,0.1267,0,-1.17101,128.92277,-0.93372,1
6146,Head,0.01309,0.99276,0.11943,0,0.0042,-0.1195,0.99283,0,0.99991,-0.01249,-0.00574,0,-1.22979,154.18741,2.16219,1
6146,L_Calf,-0.02466,-0.66632,-0.74526,0,0.00516,-0.74556,0.66642,0,-0.99968,0.01259,0.02182,0,7.89443,46.81482,-5.06022,1
6146,L_Clavicle,0.96565,-0.24385,0.08974,0,0.11702,0.09976,-0.98811,0,0.232,0.96467,0.12487,0,3.07338,143.15224,0.29066,1
6146,L_Finger0,-0.52445,-0.65452,0.54457,0,0.47789,-0.75562,-0.44794,0,0.70468,0.02532,0.70907,0,22.11407,87.7226,22.23194,1
6146,L_Finger01,-0.24407,-0.92972,0.27577,0,0.66622,-0.36739,-0.64897,0,0.70468,0.02532,0.70907,0,19.24358,84.1402,25.21259,1
6146,L_Finger1,-0.26769,-0.87303,0.40763,0,-0.63964,-0.15537,-0.75281,0,0.72056,-0.46225,-0.51684,0,24.18564,82.83657,26.30042,1
6146,L_Finger2,-0.18251,-0.92363,0.33705,0,-0.64312,-0.14715,-0.75149,0,0.74369,-0.35392,-0.56715,0,26.14524,82.09312,25.47535,1
6146,L_Finger3,-0.11451,-0.95185,0.28438,0,-0.64312,-0.14715,-0.75149,0,0.75715,-0.26894,-0.59531,0,27.94838,81.32921,24.35834,1
6146,L_Finger4,-0.09455,-0.95859,0.26862,0,-0.64313,-0.14715,-0.75149,0,0.7599,-0.24381,-0.60258,0,29.47277,80.50151,22.91563,1
6146,L_Finger11,-0.55545,-0.83096,-0.03119,0,-0.41506,0.30955,-0.85552,0,0.72056,-0.46225,-0.51684,0,22.88475,78.59389,28.28138,1
6146,L_Finger21,-0.51531,-0.84394,-0.14908,0,-0.42588,0.40313,-0.81001,0,0.74369,-0.35392,-0.56715,0,25.13807,76.99613,27.33534,1
6146,L_Finger31,-0.4782,-0.84903,-0.22465,0,-0.44502,0.45477,-0.77145,0,0.75715,-0.26894,-0.59531,0,27.39527,76.73139,25.732,1
6146,L_Finger41,-0.44172,-0.87376,-0.20352,0,-0.47689,0.42083,-0.77167,0,0.7599,-0.24381,-0.60258,0,29.13774,77.10467,23.8675,1
6146,L_Foot,-0.1098,-0.47206,-0.8747,0,0.06125,-0.88156,0.46808,0,-0.99206,-0.00218,0.12571,0,6.85349,18.68694,-36.52041,1
6146,L_Forearm,0.02583,-0.82474,0.56492,0,0.50268,-0.47775,-0.72046,0,0.86409,0.30258,0.40223,0,25.70075,112.91935,3.22443,1
6146,L_Hand,0.03107,-0.82916,0.55815,0,-0.66721,-0.433,-0.60609,0,0.74423,-0.35357,-0.56667,0,26.4331,89.53819,19.23989,1
6146,L_Thigh,-0.01553,-0.98999,-0.14026,0,0.01984,-0.14056,0.98987,0,-0.99968,0.01259,0.02182,0,8.49976,85.40316,0.40698,1
6146,L_Toe0,0.10219,-0.59645,0.79612,0,0.07324,0.80265,0.59194,0,-0.99206,-0.00218,0.12571,0,6.75947,4.09851,-37.51566,1
6146,L_UpperArm,0.30578,-0.95033,0.05801,0,0.39981,0.07287,-0.9137,0,0.86409,0.30258,0.40223,0,17.11371,139.60671,1.59551,1
6146,Neck,-0.03512,0.9864,0.16054,0,-0.11804,-0.16361,0.97944,0,0.99239,0.01545,0.12218,0,-0.86805,144.02684,0.50853,1
6146,Pelvis,-0.04985,0.99873,-0.00741,0,-0.04808,0.00501,0.99883,0,0.9976,0.05015,0.04776,0,0,84.97585,0,1
6146,R_Calf,0.03497,-0.99564,-0.08643,0,-0.06925,-0.08869,0.99365,0,-0.99699,-0.02876,-0.07205,0,-8.95313,50.91757,19.29246,1
6146,R_Clavicle,-0.97709,-0.1665,-0.13253,0,0.11702,0.09976,-0.98811,0,0.17775,-0.98098,-0.07799,0,-4.70427,143.40213,-0.60523,1
6146,R_Finger0,0.46745,-0.88158,0.06566,0,-0.21526,-0.18555,-0.95877,0,0.85741,0.43404,-0.27651,0,-22.08748,83.21638,-11.34846,1
6146,R_Finger01,0.31496,-0.86748,-0.38507,0,-0.407,0.24307,-0.88049,0,0.85741,0.43404,-0.27651,0,-19.52898,78.39118,-10.98909,1
6146,R_Finger1,0.2942,-0.92198,-0.25181,0,0.82818,0.37743,-0.41433,0,0.47704,-0.08664,0.8746,0,-24.29939,77.03903,-12.63887,1
6146,R_Finger2,0.23958,-0.90219,-0.35868,0,0.8298,0.38207,-0.40676,0,0.50402,-0.20018,0.84018,0,-25.83067,77.22834,-14.27986,1
6146,R_Finger3,0.19301,-0.88039,-0.43319,0,0.8298,0.38207,-0.40676,0,0.52362,-0.28095,0.80429,0,-27.13455,77.59833,-16.0814,1
6146,R_Finger4,0.17917,-0.8727,-0.4542,0,0.8298,0.38207,-0.40676,0,0.52851,-0.30402,0.79262,0,-28.0788,78.13389,-18.05924,1
6146,R_Finger11,0.67404,-0.60253,-0.42734,0,0.564,0.79338,-0.22903,0,0.47704,-0.08664,0.8746,0,-22.86966,72.55849,-13.86258,1
6146,R_Finger21,0.66826,-0.52589,-0.52618,0,0.54717,0.82666,-0.13128,0,0.50402,-0.20018,0.84018,0,-24.50858,72.24965,-16.25921,1
6146,R_Finger31,0.65318,-0.47372,-0.59072,0,0.54697,0.83466,-0.06453,0,0.52362,-0.28095,0.80429,0,-26.20221,73.34568,-18.17389,1
6146,R_Finger41,0.6171,-0.50359,-0.60463,0,0.58298,0.80868,-0.07855,0,0.52851,-0.30402,0.79262,0,-27.44389,75.04144,-19.66873,1
6146,R_Foot,0.00125,-0.99994,0.01068,0,0.05099,0.01073,0.99864,0,-0.9987,-0.0007,0.051,0,-7.47688,8.88764,15.64392,1
6146,R_Forearm,-0.12031,-0.99248,-0.02256,0,-0.0244,0.02567,-0.99937,0,0.99244,-0.11968,-0.02731,0,-22.32014,115.03667,-12.7236,1
6146,R_Hand,-0.0362,-0.97681,-0.21102,0,0.86253,0.0761,-0.50025,0,0.5047,-0.20012,0.83978,0,-25.73084,86.90009,-13.36314,1
6146,R_Thigh,-0.01163,-0.86281,0.50539,0,-0.0767,0.50471,0.85988,0,-0.99699,-0.02876,-0.07205,0,-8.49976,84.54856,-0.40697,1
6146,R_Toe0,0.05099,0.01027,0.99865,0,-0.00122,0.99995,-0.01022,0,-0.9987,-0.0007,0.051,0,-6.83547,1.25351,28.09905,1
6146,R_UpperArm,-0.1214,-0.92388,-0.36292,0,0.01821,0.36349,-0.93142,0,0.99244,-0.11968,-0.02731,0,-18.91095,140.9812,-2.53217,1
6146,Spine,-0.03843,0.99806,0.04904,0,-0.02998,-0.05021,0.99829,0,0.99881,0.0369,0.03185,0,-0.48825,97.99742,-3.0129,1
6146,Spine1,-0.00644,0.99692,0.0782,0,-0.03787,-0.07839,0.9962,0,0.99926,0.00345,0.03826,0,-1.07954,113.36487,-2.27006,1
6146,Spine2,0.02002,0.99442,0.10358,0,-0.11704,-0.10055,0.98802,0,0.99293,-0.0319,0.11438,0,-1.17726,128.71502,-1.07814,1
